Time,Date,Lon,Lat,Depth,SALINITY,TEMPERATURE
14:27:21,07/21/2015,-14.8036845,53.1997643,828.268,35.3401,11.1546
14:27:22,07/21/2015,-14.8036845,53.1997643,828.268,35.3402,11.1542
14:27:23,07/21/2015,-14.8036854,53.1997555,828.268,35.3407,11.154
14:27:24,07/21/2015,-14.8036854,53.1997555,828.268,35.3407,11.1532
14:27:25,07/21/2015,-14.8037138,53.1997646,828.268,35.3402,11.1523
14:27:26,07/21/2015,-14.8037138,53.1997646,828.268,35.3401,11.1513
14:27:27,07/21/2015,-14.80371,53.1997455,828.268,35.3401,11.151
14:27:28,07/21/2015,-14.80371,53.1997455,828.268,35.34,11.1506
14:27:29,07/21/2015,-14.8036775,53.1997649,828.268,35.3391,11.1516
14:27:30,07/21/2015,-14.8036775,53.1997649,828.268,35.3386,11.1525
14:27:31,07/21/2015,-14.8036966,53.1997666,828.268,35.339,11.1531
14:27:32,07/21/2015,-14.8036966,53.1997666,828.268,35.3385,11.1536
14:27:33,07/21/2015,-14.80373,53.1997654,828.267,35.3393,11.1535
14:27:34,07/21/2015,-14.80373,53.1997654,828.267,35.3387,11.1537
14:27:35,07/21/2015,-14.8037055,53.1997599,828.267,35.3385,11.1546
14:27:36,07/21/2015,-14.8037055,53.1997599,828.267,35.3398,11.1551
14:27:37,07/21/2015,-14.8036725,53.1997692,828.267,35.3406,11.1539
14:27:38,07/21/2015,-14.8036725,53.1997692,828.267,35.3407,11.1517
14:27:39,07/21/2015,-14.803714,53.1997678,828.267,35.3404,11.1498
14:27:40,07/21/2015,-14.803714,53.1997678,828.267,35.3396,11.1485
14:27:41,07/21/2015,-14.8037057,53.1997718,828.267,35.3398,11.148
14:27:42,07/21/2015,-14.8037057,53.1997718,828.267,35.3408,11.1458
14:27:43,07/21/2015,-14.8036967,53.1997485,828.267,35.3408,11.144
14:27:44,07/21/2015,-14.8036967,53.1997485,828.267,35.3401,11.1425
14:27:45,07/21/2015,-14.8036923,53.1997646,828.267,35.3405,11.1413
14:27:46,07/21/2015,-14.8036923,53.1997646,828.267,35.3393,11.1412
14:27:47,07/21/2015,-14.8036818,53.199757,828.267,35.3373,11.1422
14:27:48,07/21/2015,-14.8036818,53.199757,828.267,35.3367,11.1435
14:27:49,07/21/2015,-14.803714,53.1997684,828.267,35.3379,11.1437
14:27:50,07/21/2015,-14.803714,53.1997684,828.267,35.3391,11.1432
14:27:51,07/21/2015,-14.8037058,53.1997636,828.267,35.338,11.1428
14:27:52,07/21/2015,-14.8037058,53.1997636,828.267,35.3386,11.1418
14:27:53,07/21/2015,-14.8036946,53.1997697,828.267,35.3395,11.1405
14:27:54,07/21/2015,-14.8036946,53.1997697,828.267,35.3404,11.1389
14:27:55,07/21/2015,-14.8036943,53.1997708,828.267,35.3392,11.1384
14:27:56,07/21/2015,-14.8036943,53.1997708,828.267,35.3396,11.1372
14:27:57,07/21/2015,-14.8036887,53.1997617,828.267,35.3402,11.1359
14:27:58,07/21/2015,-14.8036887,53.1997617,828.267,35.3399,11.1355
14:27:59,07/21/2015,-14.8036918,53.1997675,828.267,35.3385,11.1359
14:28:00,07/21/2015,-14.8036918,53.1997675,828.267,35.3381,11.1362
14:28:01,07/21/2015,-14.8037035,53.1997599,828.267,35.339,11.1357
14:28:02,07/21/2015,-14.8037035,53.1997599,828.267,35.3392,11.1347
14:28:03,07/21/2015,-14.8036965,53.1997615,828.266,35.3391,11.1341
14:28:04,07/21/2015,-14.8036965,53.1997615,828.266,35.3375,11.1339
14:28:05,07/21/2015,-14.8037063,53.1997682,828.266,35.3372,11.1339
14:28:06,07/21/2015,-14.8037063,53.1997682,828.266,35.336,11.1347
14:28:07,07/21/2015,-14.8037016,53.1997513,828.266,35.3351,11.136
14:28:08,07/21/2015,-14.8037016,53.1997513,828.266,35.3369,11.1359
14:28:09,07/21/2015,-14.8037297,53.1997712,828.266,35.3359,11.1369
14:28:10,07/21/2015,-14.8037297,53.1997712,828.266,35.3362,11.137
14:28:11,07/21/2015,-14.8037065,53.1997601,828.266,35.3374,11.1369
14:28:12,07/21/2015,-14.8037065,53.1997601,828.266,35.3369,11.1374
14:28:13,07/21/2015,-14.8037007,53.1997635,828.266,35.3361,11.1382
14:28:14,07/21/2015,-14.8037007,53.1997635,828.266,35.3363,11.139
14:28:15,07/21/2015,-14.8037298,53.199742,828.266,35.3352,11.1405
14:28:16,07/21/2015,-14.8037298,53.199742,828.266,35.3353,11.1418
14:28:17,07/21/2015,-14.8037098,53.199764,828.266,35.335,11.1432
14:28:18,07/21/2015,-14.8037098,53.199764,828.266,35.3356,11.144
14:28:19,07/21/2015,-14.8036918,53.1997621,828.266,35.3366,11.1447
14:28:20,07/21/2015,-14.8036918,53.1997621,828.266,35.337,11.1447
14:28:21,07/21/2015,-14.8037028,53.1997607,828.266,35.3366,11.1453
14:28:22,07/21/2015,-14.8037028,53.1997607,828.266,35.3366,11.1453
14:28:23,07/21/2015,-14.8037017,53.1997601,828.266,35.3373,11.145
14:28:24,07/21/2015,-14.8037082,53.1997612,828.266,35.3368,11.1448
14:28:25,07/21/2015,-14.8037082,53.1997612,828.266,35.3376,11.1443
14:28:26,07/21/2015,-14.8037122,53.1997559,828.266,35.3363,11.1442
14:28:27,07/21/2015,-14.8037122,53.1997559,828.265,35.3362,11.1447
14:28:28,07/21/2015,-14.8036905,53.1997604,828.265,35.3362,11.1447
14:28:29,07/21/2015,-14.8036905,53.1997604,828.265,35.3365,11.1447
14:28:30,07/21/2015,-14.8036951,53.1997608,828.265,35.3357,11.1452
14:28:31,07/21/2015,-14.8036951,53.1997608,828.265,35.3358,11.1453
14:28:32,07/21/2015,-14.8037008,53.1997611,828.265,35.336,11.1452
14:28:33,07/21/2015,-14.8037008,53.1997611,828.265,35.3362,11.1457
14:28:34,07/21/2015,-14.8037331,53.1997686,828.265,35.3355,11.146
